compsec/compsec46,October 2014,October 2014,RAPID: Traffic-agnostic intrusion detection for resource-constrained wireless mesh networks.,Amin Hassanzadeh;Radu Stoleru;Michalis Polychronakis;Geoffrey G. Xie;,https://doi.org/10.1016/j.cose.2014.07.002
compsec/compsec46,October 2014,October 2014,Cyber situational awareness - A systematic review of the literature.,Ulrik Franke;Joel Brynielsson;,https://doi.org/10.1016/j.cose.2014.06.008
compsec/compsec46,October 2014,October 2014,Toward a secure and usable cloud-based password manager for web browsers.,Rui Zhao;Chuan Yue;,https://doi.org/10.1016/j.cose.2014.07.003
compsec/compsec46,October 2014,October 2014,Decision support for releasing anonymised data.,Magnus Jändel;,https://doi.org/10.1016/j.cose.2014.07.001
compsec/compsec46,October 2014,October 2014,Enhancing the detection of metamorphic malware using call graphs.,Ammar Ahmed E. Elhadi;Mohd Aizaini Maarof;Bazara I. A. Barry;Hentabli Hamza;,https://doi.org/10.1016/j.cose.2014.07.004
compsec/compsec46,October 2014,October 2014,Stable web spam detection using features based on lexical items.,Marcin Luckner;Michal Gad;Pawel Sobkowiak;,https://doi.org/10.1016/j.cose.2014.07.006
compsec/compsec46,October 2014,October 2014,An unsupervised anomaly-based detection approach for integrity attacks on SCADA systems.,Abdulmohsen Almalawi;Xinghuo Yu;Zahir Tari;Adil Fahad;Ibrahim Khalil;,https://doi.org/10.1016/j.cose.2014.07.005
compsec/compsec46,October 2014,October 2014,New X.509-based mechanisms for fair anonymity management.,Jesus Diaz;David Arroyo;Francisco de Borja Rodríguez;,https://doi.org/10.1016/j.cose.2014.06.009
compsec/compsec46,October 2014,October 2014,Stealing bandwidth from BitTorrent seeders.,Florian Adamsky;Syed Ali Khayam;Rudolf Jäger;Muttukrishnan Rajarajan;,https://doi.org/10.1016/j.cose.2014.07.009
compsec/compsec46,October 2014,October 2014,Cylindrical Coordinates Security Visualization for multiple domain command and control botnet detection.,Ilju Seo;Heejo Lee;Seung Chul Han;,https://doi.org/10.1016/j.cose.2014.07.007
compsec/compsec46,October 2014,October 2014,Security analysis of temporal RBAC under an administrative model.,Sadhana Jha;Shamik Sural;Jaideep Vaidya;Vijayalakshmi Atluri;,https://doi.org/10.1016/j.cose.2014.08.001
compsec/compsec46,October 2014,October 2014,Introduction to Computer and Network Security: Navigating Shades of Gray.,Vasilis Stavrou;Dimitris Gritzalis;,https://doi.org/10.1016/j.cose.2014.03.001
